"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
2506	1	187.9374101	152.9136691	176.2006403	1390	59.18676087
2507	1	188.6093525	152.9043165	175.8804696	1390	59.76810704
2508	1	188.7342407	153.2320917	178.0149413	1396	59.79761114
2509	1	189.347482	153.3086331	173.2123799	1390	59.87625429
2510	1	189.590681	153.4609319	174.1728922	1395	60.1446077
2511	1	190.4215054	153.562724	173.7459979	1395	59.98788408
2512	1	190.7605735	153.6293907	176.4140875	1395	61.19089351
2513	1	191.5715313	153.6829619	176.8409819	1391	61.59701541
2514	1	191.8724784	153.4863112	175.4535752	1388	61.4917405
2515	1	192.7735442	153.6089145	172.4653148	1391	60.33324066
2516	1	193.2743553	153.6654728	170.864461	1396	60.86280311
2517	1	193.9568656	153.5837527	174.7065101	1391	60.95734564
2518	1	194.9031564	153.6520803	174.9199573	1394	60.1589418
2519	1	195.3247126	153.5107759	174.1728922	1392	59.39051673
2520	1	196.0418169	153.3821197	174.3863394	1387	59.59263599
2521	1	197.3393242	153.4917326	173.2123799	1391	58.6613427
2522	1	197.7776978	153.3899281	177.9082177	1390	58.69087412
2523	1	198.3032258	153.4573477	174.3863394	1395	59.17408253
2524	1	198.2047585	153.3979813	170.9711846	1387	58.48418097
2525	1	198.6571019	153.1944046	174.493063	1394	57.70597504
2526	1	199.4038877	153.1677466	174.493063	1389	57.21842504
2527	1	200.0251618	153.3946801	172.8922092	1391	57.54868536
2528	1	200.813266	153.2069214	175.4535752	1387	57.28438776
2529	1	201.4070352	153.0753769	173.4258271	1393	57.02827664
2530	1	201.9705671	153.2950467	175.5602988	1393	57.7680804
2531	1	202.5287356	153.4655172	172.3585912	1392	57.09129486
2532	1	202.8901651	153.22972	176.3073639	1393	57.47353709
2533	1	203.0309798	153.4740634	170.9711846	1388	57.63452813
2534	1	203.126346	153.6755205	176.3073639	1393	57.78954068
2535	1	203.4838246	153.3271028	177.054429	1391	57.76941696
2536	1	204.4116799	153.3756309	172.5720384	1387	58.63231821
2537	1	204.9884975	153.3594536	172.0384205	1391	59.59482171
2538	1	206.055914	153.4910394	175.773746	1395	59.25749351
2539	1	207.0438218	153.3556034	175.3468517	1392	59.42285579
2540	1	207.4140906	153.5025162	171.1846318	1391	58.59996405
2541	1	207.5610632	153.5696839	171.0779082	1392	59.39878985
2542	1	208.0833932	153.3515457	174.5997866	1391	59.55582958
2543	1	208.8897695	153.6001441	169.2636073	1388	59.31627423
2544	1	209.2349138	153.470546	174.2796158	1392	58.65621948
2545	1	210.3563715	153.5413967	175.0266809	1389	59.02877543
2546	1	210.4781048	153.4278536	174.1728922	1393	58.60250038
2547	1	210.5808081	153.3116883	170.4375667	1386	59.42579679
2548	1	211.1256318	153.1898917	176.7342583	1385	58.6651238
2549	1	212.047482	153.0244604	170.2241195	1390	58.46411615
2550	1	212.294835	152.9691535	172.0384205	1394	58.93594083
2551	1	213.1850252	153.0179986	168.9434365	1389	58.6281678
2552	1	214.2219828	152.8311782	171.9316969	1392	58.74003951
2553	1	215.0165468	152.9446043	171.2913554	1390	58.52593965
2554	1	215.2842713	153.3001443	172.2518677	1386	58.37919966
2555	1	215.9056875	153.0367171	171.398079	1389	58.96712364
2556	1	216.672649	152.7537688	176.4140875	1393	59.15083169
2557	1	217.8640288	152.7014388	171.2913554	1390	58.62055462
2558	1	218.4985653	152.4985653	172.9989328	1394	58.74537132
2559	1	219.4235463	152.4788227	172.5720384	1393	59.56285477
2560	1	220.1221264	152.3771552	174.5997866	1392	60.22265321
2561	1	220.9928418	152.4931997	173.5325507	1397	60.87807146
2562	1	221.5809456	152.5093123	171.8249733	1396	60.14950928
2563	1	222.555876	152.5378515	170.4375667	1387	59.02408683
2564	1	223.3213515	152.4198418	173.2123799	1391	59.16639952
2565	1	224.1744436	152.4924623	175.1334045	1393	59.28555557
2566	1	225.1687006	152.3072505	175.8804696	1393	58.43109096
2567	1	225.7077034	151.7580994	167.5560299	1389	58.33390826
2568	1	226.1272466	151.8231488	172.678762	1391	58.85925529
2569	1	226.7318476	151.6628325	171.6115261	1391	58.2774204
2570	1	227.1341024	151.7080029	177.1611526	1387	58.234717
2571	1	227.9545126	151.4086643	170.9711846	1385	58.25741768
2572	1	228.8135349	151.4434845	169.0501601	1389	58.23502876
2573	1	229.256447	151.6160458	175.1334045	1396	58.93821433
2574	1	229.0625	151.3311782	173.5325507	1392	58.55244358
2575	1	230.1585366	151.0057389	176.7342583	1394	58.601036
2576	1	231.1499283	151.0724534	172.678762	1394	57.66848872
2577	1	232.1530172	151.1235632	174.8132337	1392	56.37608156
2578	1	233.6510791	150.6568345	170.7577375	1390	55.04090042
2579	1	233.9411342	150.4350323	171.7182497	1393	55.1133564
2580	1	234.2755906	150.4402291	171.6115261	1397	55.04094591
2581	1	235.0071994	150.5925126	173.8527215	1389	54.41679635
2582	1	235.276259	150.5568345	173.8527215	1390	54.54564454
2583	1	235.5619597	150.4020173	173.2123799	1388	55.21026418
2584	1	236.0704023	150.4942529	172.5720384	1392	54.71652391
2585	1	236.8292683	150.7733142	171.1846318	1394	54.7937014
2586	1	237.0959596	150.8809524	170.9711846	1386	53.9462816
2587	1	238.1400862	150.6321839	174.493063	1392	54.27252366
2588	1	238.7553802	150.6047346	172.4653148	1394	54.65039698
2589	1	238.9820917	150.6203438	172.0384205	1396	54.60338076
2590	1	239.3711414	150.4264178	170.864461	1393	54.44276551
2591	1	240.3474212	150.6812321	174.8132337	1396	53.35916075
2592	1	240.5875179	150.6678623	176.2006403	1394	53.41935856
2593	1	241.5294964	150.6258993	170.0106724	1390	51.83984919
2594	1	242.0683453	150.5417266	169.9039488	1390	51.18354439
2595	1	243.1896552	150.621408	170.0106724	1392	50.71040405
2596	1	243.9462366	151.1799283	171.0779082	1395	50.95648752
2597	1	244.7491014	151.3076923	170.6510139	1391	51.00384108
2598	1	245.0863309	151.128777	172.0384205	1390	51.23314778
2599	1	245.8224299	151.4845435	172.1451441	1391	51.78534853
2600	1	246.4867193	151.7150036	171.6115261	1393	51.56834271
2601	1	247.0836337	151.8385004	172.2518677	1387	51.75171578
2602	1	247.5227109	151.5811103	170.1173959	1387	51.40548232
2603	1	247.6086331	151.5179856	169.7972252	1390	51.90610297
2604	1	248.3006489	151.7959625	175.1334045	1387	51.93788058
2605	1	249.4280576	151.5316547	167.5560299	1390	52.17584752
2606	1	249.9640546	151.5621855	175.2401281	1391	51.34286575
2607	1	250.6229391	151.5240143	172.1451441	1395	50.89896873
2608	1	251.4920749	151.6707493	168.4098186	1388	50.36166926
2609	1	251.7824838	151.6288586	169.2636073	1393	50.40218897
2610	1	252.4226879	151.7478324	171.1846318	1384	49.53486686
2611	1	252.7070707	152.6118326	171.8249733	1386	48.74404541
2612	1	253.1600861	152.6748026	171.7182497	1393	48.44703704
2613	1	253.9842407	153.0530086	175.5602988	1396	48.02483016
