"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
1653	1	21.23015873	148.5786436	167.4493063	1386	45.09762338
1654	1	21.41282421	148.3832853	164.6744931	1388	45.20855251
1655	1	21.20115357	148.3273252	167.5560299	1387	44.9272383
1656	1	21.35111752	148.3222783	167.4493063	1387	45.40796407
1657	1	21.50973324	148.1665465	164.9946638	1387	45.38516968
1658	1	21.45827338	148.1122302	163.8207044	1390	44.82571766
1659	1	21.41337168	148.3076923	164.8879402	1391	44.77679487
1660	1	21.18920863	148.3057554	167.5560299	1390	44.88370665
1661	1	21.27233429	148.2600865	170.864461	1388	45.10995612
1662	1	21.34318673	148.3157895	166.0618997	1387	44.89640001
1663	1	21.15489914	148.2817003	165.5282818	1388	45.49734768
1664	1	21.3618705	148.2230216	168.5165422	1390	45.20476395
1665	1	21.73593074	147.969697	164.8879402	1386	45.74862302
1666	1	22.0158046	148.0890805	168.5165422	1392	46.28983218
1667	1	22.63623293	148.5003595	169.2636073	1391	46.70039455
1668	1	22.49318019	148.3926777	169.7972252	1393	47.41160589
1669	1	22.00647948	148.6364291	165.7417289	1389	46.73771076
1670	1	21.9474442	148.849532	166.5955176	1389	46.89156187
1671	1	22.24279539	149.1700288	169.583778	1388	46.9769415
1672	1	22.46974063	148.0497118	167.1291355	1388	47.53181666
1673	1	22.08836207	148.2435345	167.4493063	1392	46.73023623
1674	1	21.87419123	148.4270309	169.2636073	1391	46.64094345
1675	1	21.73687994	148.7641984	167.7694771	1391	47.05691981
1676	1	21.76597272	148.5893754	170.9711846	1393	47.36969507
1677	1	21.57647908	148.9235209	168.303095	1386	47.83649137
1678	1	21.95464363	148.9524838	168.1963714	1389	48.17357475
1679	1	21.94121864	149.0681004	166.1686233	1395	48.06948935
1680	1	22.13131313	149.3888889	167.5560299	1386	47.64937211
1681	1	22.57245854	149.4578226	166.5955176	1387	48.30987008
1682	1	22.62059035	149.6515479	169.9039488	1389	48.14667789
1683	1	22.63858891	149.9712023	171.5048026	1389	47.47367123
1684	1	22.68037518	150.2301587	167.6627535	1386	49.17293599
1685	1	23.31939438	150.258832	168.1963714	1387	50.34811405
1686	1	23.50179727	150.3759885	171.1846318	1391	50.49393519
1687	1	23.46872753	150.3285406	169.1568837	1391	50.96140228
1688	1	23.35179856	150.5201439	166.5955176	1390	51.50833382
1689	1	23.77857656	150.7030913	169.4770544	1391	52.30146123
1690	1	24.01364943	151.1587644	168.6232657	1392	53.08206852
