simulation_id,folder_name,model_type,track_type,domain_width,domain_height,domain_file,gradient_file,gradient_scale,mcs_duration,folder_path,png_count,total_frames,frames_analyzed,frames_skipped,collision_frames,collision_percentage,max_collision_intensity,mean_collision_intensity,track_progress_percentage,max_y_position,progress_data_source
6,WPI_Collision_TrackA_6,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_6,601,601,586,15,491,83.78839590443687,0.0070177617687243,0.0013777875822261,82.53200000000001,371.394,celltracks
7,WPI_Collision_TrackA_7,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_7,601,601,586,15,471,80.3754266211604,0.0057781919850885,0.0011508359361926,81.66933333333334,367.512,celltracks
8,WPI_Collision_TrackA_8,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_8,601,601,586,15,436,74.40273037542661,0.005712511642347,0.0008777583317476,82.47244444444443,371.126,celltracks
9,WPI_Collision_TrackA_9,WPI,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackA_9,601,601,586,15,474,80.88737201365188,0.0057160608884746,0.0011269443291675,80.47333333333333,362.13,celltracks
1,WP_Collision_TrackA_1,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1,312,312,297,15,295,99.32659932659934,0.0082701156572565,0.0046506336942313,47.333333333333336,284.0,images
1131,WP_Collision_TrackA_1131,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1131,601,601,586,15,538,91.80887372013652,0.0046345587774785,0.0013845545688815,8.545644444444443,38.4554,celltracks
1132,WP_Collision_TrackA_1132,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1132,601,601,586,15,399,68.08873720136519,0.0073899273427311,0.0019769803274047,34.638222222222225,155.872,celltracks
1135,WP_Collision_TrackA_1135,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1135,601,601,586,15,536,91.46757679180888,0.005813953488372,0.001689800755301,7.867266666666667,35.4027,celltracks
1136,WP_Collision_TrackA_1136,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1136,601,601,586,15,514,87.71331058020478,0.0077210460772104,0.00272317297432,35.13311111111111,158.099,celltracks
1139,WP_Collision_TrackA_1139,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1139,601,601,586,15,570,97.26962457337883,0.008454031205321,0.0042717603480047,82.576,371.592,celltracks
