simulation_id,folder_name,model_type,track_type,domain_width,domain_height,domain_file,gradient_file,gradient_scale,mcs_duration,folder_path,png_count,total_frames,frames_analyzed,frames_skipped,collision_frames,collision_percentage,max_collision_intensity,mean_collision_intensity,track_progress_percentage,max_y_position,progress_data_source
48,WPI-PIP3_Collision_TrackB_48,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_48,401,401,386,15,319,82.64248704663213,0.0006107536263496,0.000137489787192,95.76,430.92,celltracks
49,WPI-PIP3_Collision_TrackB_49,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_49,401,401,386,15,282,73.05699481865285,0.0005779590412422,0.0001144908564399,95.09577777777778,427.931,celltracks
50,WPI-PIP3_Collision_TrackB_50,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_50,401,401,386,15,299,77.46113989637306,0.0006107935953928,0.0001279676896276,95.50688888888888,429.781,celltracks
51,WPI-PIP3_Collision_TrackB_51,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_51,401,401,386,15,302,78.23834196891191,0.0005234003576569,0.0001165513408848,95.51355555555556,429.811,celltracks
52,WPI-PIP3_Collision_TrackB_52,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_52,401,401,386,15,322,83.41968911917098,0.0005343336641113,0.000136835318191,95.2431111111111,428.594,celltracks
53,WPI-PIP3_Collision_TrackB_53,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_53,401,401,386,15,290,75.12953367875647,0.0005342812281926,0.0001069760501132,95.62155555555556,430.297,celltracks
54,WPI-PIP3_Collision_TrackB_54,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_54,401,401,386,15,309,80.05181347150258,0.0005234346033892,0.0001109038969991,95.56555555555556,430.045,celltracks
55,WPI-PIP3_Collision_TrackB_55,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_55,401,401,386,15,307,79.53367875647669,0.0006107003424284,0.0001284448930866,95.71111111111112,430.7,celltracks
56,WPI-PIP3_Collision_TrackB_56,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_56,401,401,386,15,306,79.27461139896373,0.000588825402364,0.0001385038362639,95.25577777777778,428.651,celltracks
58,WPI-PIP3_Collision_TrackB_58,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_58,401,401,386,15,295,76.42487046632125,0.0006652053957972,0.0001349448725363,95.28177777777778,428.768,celltracks
59,WPI-PIP3_Collision_TrackB_59,WPI-PIP3,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI-PIP3_Collision_TrackB_59,401,401,386,15,312,80.82901554404145,0.0004689919944157,0.000118022810176,95.36488888888888,429.142,celltracks
1198,WPI_Collision_TrackB_1198,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_1198,301,301,286,15,237,82.86713286713287,0.0008288347238126,0.0001963113641608,88.30933333333333,397.392,celltracks
1210,WPI_Collision_TrackB_1210,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_1210,401,401,386,15,322,83.41968911917098,0.0009272086655831,0.0002686696370321,95.42755555555556,429.424,celltracks
2,WPI_Collision_TrackB_2,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_2,401,401,386,15,304,78.75647668393782,0.0010470747349592,0.0002254091482293,95.41333333333334,429.36,celltracks
23,WPI_Collision_TrackB_23,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_23,401,401,386,15,315,81.60621761658031,0.000916200386113,0.0002412277797973,95.05311111111112,427.739,celltracks
24,WPI_Collision_TrackB_24,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_24,401,401,386,15,325,84.19689119170984,0.0008833247908919,0.0002718276528723,95.0757777777778,427.841,celltracks
25,WPI_Collision_TrackB_25,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_25,401,401,386,15,326,84.4559585492228,0.0007633088347545,0.0001870957452307,94.85044444444443,426.827,celltracks
26,WPI_Collision_TrackB_26,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_26,401,401,386,15,338,87.56476683937824,0.0009051254089422,0.0002070926131068,94.90488888888888,427.072,celltracks
27,WPI_Collision_TrackB_27,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_27,401,401,386,15,322,83.41968911917098,0.0009814612868047,0.0003022210219975,95.35733333333334,429.108,celltracks
28,WPI_Collision_TrackB_28,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_28,401,401,386,15,304,78.75647668393782,0.0006325110689437,0.0001423982671757,95.25311111111112,428.639,celltracks
29,WPI_Collision_TrackB_29,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_29,401,401,386,15,328,84.97409326424871,0.0008506183340967,0.0002205767404186,95.29244444444444,428.816,celltracks
30,WPI_Collision_TrackB_30,WPI,TrackB_300x450,300.0,450.0,TrackB_300x450.tiff,TrackB_300x450_grayscale_16bit.tiff,1.0,0.3,data/WPI_Collision_TrackB_30,401,401,386,15,374,96.89119170984456,0.0010905006488478,0.0006941538705242,22.12171111111111,99.5477,celltracks
